[INFO](2026/06/18/ 01:22:11 AM) ***<host>***
[INFO](2026/06/18/ 01:22:14 AM) **Basic Setting...
[INFO](2026/06/18/ 01:22:14 AM) {'debug': False, 'byz_type': 'LF_attack', 'agg_type': 'pca_hdbscan_b', 'dataset': 'mnist', 'epoch': 1, 'pca_d': 10, 'IID': False, 'beta': 5.0, 'num_of_clients': 100, 'num_malicious_client': 28, 'cfraction': 1, 'learning_rate': 0.01, 'logdir': './logs/', 'datadir': './data/', 'load_model_file': None, 'load_model_round': 0, 'tb_port': 6008}
[INFO](2026/06/18/ 01:22:14 AM) **Initializing clients data...
[INFO](2026/06/18/ 01:22:15 AM) {'client0': [30, 41, 69, 85, 47, 35, 40, 24, 57, 88], 'client1': [82, 73, 106, 117, 76, 96, 57, 38, 45, 32], 'client2': [40, 67, 32, 57, 73, 81, 61, 41, 71, 39], 'client3': [106, 74, 62, 74, 119, 82, 73, 40, 79, 108], 'client4': [13, 8, 57, 45, 41, 23, 114, 98, 65, 90], 'client5': [43, 58, 84, 95, 50, 20, 16, 90, 35, 42], 'client6': [39, 61, 55, 11, 36, 113, 17, 75, 67, 86], 'client7': [51, 162, 41, 24, 40, 55, 74, 69, 65, 42], 'client8': [43, 91, 60, 53, 62, 57, 56, 65, 72, 64], 'client9': [43, 65, 73, 84, 58, 72, 50, 51, 19, 100], 'client10': [82, 43, 31, 53, 75, 72, 62, 69, 81, 95], 'client11': [64, 88, 44, 22, 30, 61, 75, 35, 56, 30], 'client12': [33, 87, 55, 90, 65, 67, 60, 47, 68, 49], 'client13': [88, 49, 58, 55, 75, 59, 59, 116, 33, 56], 'client14': [79, 131, 36, 89, 48, 31, 88, 66, 68, 45], 'client15': [25, 100, 50, 66, 202, 62, 47, 26, 119, 81], 'client16': [48, 80, 46, 26, 13, 83, 99, 100, 43, 66], 'client17': [9, 46, 45, 57, 87, 48, 71, 71, 89, 28], 'client18': [80, 68, 58, 34, 41, 111, 51, 69, 22, 60], 'client19': [49, 35, 48, 71, 53, 47, 28, 30, 55, 21], 'client20': [35, 52, 58, 59, 42, 51, 55, 87, 40, 42], 'client21': [60, 102, 98, 50, 50, 15, 47, 77, 41, 83], 'client22': [45, 32, 40, 99, 53, 38, 60, 38, 30, 14], 'client23': [68, 36, 51, 63, 50, 61, 58, 26, 80, 84], 'client24': [137, 72, 79, 96, 79, 39, 67, 64, 69, 42], 'client25': [64, 60, 52, 86, 80, 45, 45, 95, 45, 58], 'client26': [82, 69, 75, 48, 87, 35, 72, 107, 131, 57], 'client27': [130, 79, 47, 53, 42, 42, 126, 99, 49, 36], 'client28': [109, 54, 64, 39, 20, 41, 43, 39, 54, 73], 'client29': [36, 106, 71, 30, 86, 78, 21, 57, 44, 51], 'client30': [78, 61, 49, 38, 51, 64, 69, 51, 57, 28], 'client31': [110, 78, 104, 76, 82, 38, 59, 122, 97, 116], 'client32': [36, 76, 37, 74, 38, 54, 38, 35, 53, 40], 'client33': [75, 82, 30, 99, 28, 93, 98, 65, 59, 40], 'client34': [97, 58, 55, 63, 24, 25, 56, 77, 101, 103], 'client35': [76, 32, 97, 109, 18, 66, 54, 56, 44, 50], 'client36': [29, 79, 39, 62, 16, 49, 96, 81, 65, 164], 'client37': [58, 49, 55, 64, 53, 15, 55, 66, 54, 68], 'client38': [88, 27, 56, 83, 136, 45, 67, 104, 109, 59], 'client39': [30, 88, 30, 30, 63, 47, 41, 79, 36, 52], 'client40': [44, 71, 56, 63, 49, 46, 29, 18, 84, 85], 'client41': [50, 67, 22, 48, 55, 82, 50, 48, 98, 10], 'client42': [91, 63, 85, 125, 89, 30, 26, 69, 44, 42], 'client43': [38, 64, 39, 32, 46, 28, 134, 45, 85, 72], 'client44': [46, 51, 83, 64, 26, 36, 101, 77, 50, 73], 'client45': [31, 89, 56, 110, 85, 88, 63, 40, 22, 101], 'client46': [123, 77, 101, 73, 39, 56, 69, 26, 36, 43], 'client47': [58, 36, 53, 32, 52, 43, 34, 51, 75, 34], 'client48': [87, 34, 55, 71, 27, 66, 45, 77, 79, 44], 'client49': [27, 35, 27, 47, 76, 70, 53, 104, 103, 40], 'client50': [46, 48, 44, 42, 54, 61, 85, 69, 24, 83], 'client51': [83, 116, 54, 47, 35, 69, 91, 51, 51, 26], 'client52': [63, 32, 54, 57, 42, 19, 47, 101, 98, 92], 'client53': [45, 35, 81, 85, 54, 28, 65, 45, 102, 56], 'client54': [73, 37, 51, 73, 34, 62, 58, 52, 21, 116], 'client55': [52, 30, 95, 51, 58, 29, 68, 141, 36, 94], 'client56': [55, 55, 79, 50, 67, 67, 59, 59, 37, 52], 'client57': [64, 28, 47, 31, 43, 97, 79, 87, 29, 60], 'client58': [23, 114, 78, 53, 48, 52, 86, 69, 59, 87], 'client59': [37, 40, 68, 126, 116, 30, 22, 28, 59, 44], 'client60': [67, 90, 79, 18, 80, 55, 63, 78, 26, 120], 'client61': [26, 24, 79, 74, 65, 52, 73, 107, 66, 66], 'client62': [45, 92, 38, 88, 84, 47, 81, 59, 44, 44], 'client63': [47, 72, 71, 17, 51, 53, 60, 57, 47, 47], 'client64': [41, 97, 32, 59, 29, 78, 47, 72, 94, 29], 'client65': [104, 49, 46, 81, 43, 69, 57, 55, 39, 85], 'client66': [47, 88, 68, 106, 76, 44, 50, 37, 44, 21], 'client67': [76, 48, 115, 36, 20, 20, 50, 41, 71, 54], 'client68': [66, 94, 81, 56, 57, 20, 107, 44, 21, 83], 'client69': [33, 112, 81, 39, 29, 50, 104, 35, 38, 50], 'client70': [30, 91, 126, 46, 29, 27, 69, 44, 65, 84], 'client71': [75, 120, 39, 90, 83, 18, 42, 63, 68, 18], 'client72': [61, 64, 35, 83, 43, 84, 41, 35, 32, 124], 'client73': [101, 60, 46, 31, 86, 34, 60, 50, 78, 37], 'client74': [45, 48, 65, 79, 44, 37, 27, 41, 18, 41], 'client75': [91, 45, 51, 53, 30, 68, 60, 41, 26, 101], 'client76': [62, 34, 59, 16, 99, 66, 62, 48, 82, 44], 'client77': [65, 85, 49, 58, 79, 19, 19, 69, 70, 62], 'client78': [102, 55, 71, 41, 55, 35, 29, 43, 30, 21], 'client79': [59, 62, 54, 42, 59, 28, 38, 87, 52, 60], 'client80': [61, 83, 88, 52, 35, 38, 33, 72, 84, 23], 'client81': [26, 63, 91, 111, 78, 63, 66, 85, 103, 56], 'client82': [19, 144, 20, 51, 44, 125, 72, 40, 45, 73], 'client83': [68, 65, 46, 26, 45, 35, 90, 78, 55, 60], 'client84': [41, 59, 114, 57, 38, 45, 33, 43, 54, 74], 'client85': [54, 119, 42, 75, 57, 57, 24, 88, 29, 25], 'client86': [49, 29, 30, 83, 157, 56, 90, 85, 47, 60], 'client87': [71, 101, 66, 66, 53, 88, 78, 47, 21, 99], 'client88': [34, 57, 56, 83, 55, 80, 62, 54, 35, 72], 'client89': [56, 67, 66, 72, 31, 58, 37, 63, 55, 38], 'client90': [46, 73, 59, 40, 45, 85, 61, 24, 46, 55], 'client91': [32, 58, 58, 64, 58, 88, 35, 31, 21, 45], 'client92': [51, 62, 39, 62, 62, 48, 77, 77, 80, 19], 'client93': [64, 36, 43, 37, 28, 75, 59, 53, 43, 56], 'client94': [99, 56, 42, 56, 104, 71, 30, 56, 115, 31], 'client95': [44, 42, 62, 54, 62, 72, 49, 55, 96, 38], 'client96': [57, 154, 70, 89, 50, 35, 30, 82, 80, 29], 'client97': [96, 56, 67, 38, 50, 36, 49, 64, 43, 77], 'client98': [45, 91, 64, 57, 63, 25, 67, 85, 41, 70], 'client99': [41, 56, 25, 36, 102, 62, 48, 75, 88, 22]}
[INFO](2026/06/18/ 01:22:15 AM) **Initializing nets
[INFO](2026/06/18/ 01:22:15 AM) **malicious_clients: ['client17', 'client72', 'client97', 'client8', 'client32', 'client15', 'client63', 'client57', 'client60', 'client83', 'client48', 'client26', 'client12', 'client62', 'client3', 'client49', 'client55', 'client77', 'client0', 'client92', 'client34', 'client29', 'client75', 'client13', 'client40', 'client85', 'client2', 'client74']
[INFO](2026/06/18/ 01:22:15 AM) **malicious_clients: 28 / 100
[INFO](2026/06/18/ 01:22:15 AM) **Completed...
[INFO](2026/06/18/ 01:22:15 AM) ----------------------------------------------------------------------------------------------------  Start Training  ----------------------------------------------------------------------------------------------------
[INFO](2026/06/18/ 01:22:15 AM) **COMMON ROUND:0
[INFO](2026/06/18/ 01:22:16 AM) [Round: 0 client0] accuracy: 0.030664  loss: 4.634929 | LF_attack
[INFO](2026/06/18/ 01:22:16 AM) [Round: 0 client1] accuracy: 0.634863  loss: 1.099721 | LF_attack
[INFO](2026/06/18/ 01:22:17 AM) [Round: 0 client2] accuracy: 0.039160  loss: 2.837782 | LF_attack
[INFO](2026/06/18/ 01:22:18 AM) [Round: 0 client3] accuracy: 0.017285  loss: 7.983741 | LF_attack
[INFO](2026/06/18/ 01:22:19 AM) [Round: 0 client4] accuracy: 0.381641  loss: 2.325543 | LF_attack
[INFO](2026/06/18/ 01:22:20 AM) [Round: 0 client5] accuracy: 0.616504  loss: 1.239542 | LF_attack
[INFO](2026/06/18/ 01:22:21 AM) [Round: 0 client6] accuracy: 0.643945  loss: 1.015693 | LF_attack
[INFO](2026/06/18/ 01:22:22 AM) [Round: 0 client7] accuracy: 0.755469  loss: 0.726091 | LF_attack
[INFO](2026/06/18/ 01:22:23 AM) [Round: 0 client8] accuracy: 0.178125  loss: 2.182763 | LF_attack
[INFO](2026/06/18/ 01:22:24 AM) [Round: 0 client9] accuracy: 0.586426  loss: 1.274650 | LF_attack
[INFO](2026/06/18/ 01:22:24 AM) [Round: 0 client10] accuracy: 0.754883  loss: 0.713042 | LF_attack
[INFO](2026/06/18/ 01:22:25 AM) [Round: 0 client11] accuracy: 0.690723  loss: 0.876979 | LF_attack
[INFO](2026/06/18/ 01:22:26 AM) [Round: 0 client12] accuracy: 0.302148  loss: 1.881234 | LF_attack
[INFO](2026/06/18/ 01:22:27 AM) [Round: 0 client13] accuracy: 0.028906  loss: 5.248745 | LF_attack
[INFO](2026/06/18/ 01:22:28 AM) [Round: 0 client14] accuracy: 0.634668  loss: 1.125233 | LF_attack
[INFO](2026/06/18/ 01:22:29 AM) [Round: 0 client15] accuracy: 0.094043  loss: 3.032320 | LF_attack
[INFO](2026/06/18/ 01:22:29 AM) [Round: 0 client16] accuracy: 0.527148  loss: 1.620647 | LF_attack
[INFO](2026/06/18/ 01:22:30 AM) [Round: 0 client17] accuracy: 0.146875  loss: 2.832970 | LF_attack
[INFO](2026/06/18/ 01:22:31 AM) [Round: 0 client18] accuracy: 0.544434  loss: 1.391483 | LF_attack
[INFO](2026/06/18/ 01:22:32 AM) [Round: 0 client19] accuracy: 0.688477  loss: 0.980324 | LF_attack
[INFO](2026/06/18/ 01:22:33 AM) [Round: 0 client20] accuracy: 0.676855  loss: 0.917358 | LF_attack
[INFO](2026/06/18/ 01:22:34 AM) [Round: 0 client21] accuracy: 0.744043  loss: 0.773138 | LF_attack
[INFO](2026/06/18/ 01:22:35 AM) [Round: 0 client22] accuracy: 0.740332  loss: 0.836287 | LF_attack
[INFO](2026/06/18/ 01:22:35 AM) [Round: 0 client23] accuracy: 0.792285  loss: 0.642063 | LF_attack
[INFO](2026/06/18/ 01:22:36 AM) [Round: 0 client24] accuracy: 0.795508  loss: 0.622755 | LF_attack
[INFO](2026/06/18/ 01:22:37 AM) [Round: 0 client25] accuracy: 0.814844  loss: 0.574206 | LF_attack
[INFO](2026/06/18/ 01:22:38 AM) [Round: 0 client26] accuracy: 0.133105  loss: 2.622250 | LF_attack
[INFO](2026/06/18/ 01:22:39 AM) [Round: 0 client27] accuracy: 0.561035  loss: 1.326694 | LF_attack
[INFO](2026/06/18/ 01:22:40 AM) [Round: 0 client28] accuracy: 0.638672  loss: 1.139222 | LF_attack
[INFO](2026/06/18/ 01:22:41 AM) [Round: 0 client29] accuracy: 0.165918  loss: 2.374022 | LF_attack
[INFO](2026/06/18/ 01:22:42 AM) [Round: 0 client30] accuracy: 0.592676  loss: 1.226148 | LF_attack
[INFO](2026/06/18/ 01:22:44 AM) [Round: 0 client31] accuracy: 0.785352  loss: 0.671065 | LF_attack
[INFO](2026/06/18/ 01:22:45 AM) [Round: 0 client32] accuracy: 0.265332  loss: 1.829076 | LF_attack
[INFO](2026/06/18/ 01:22:46 AM) [Round: 0 client33] accuracy: 0.623535  loss: 1.120381 | LF_attack
[INFO](2026/06/18/ 01:22:47 AM) [Round: 0 client34] accuracy: 0.131348  loss: 3.460288 | LF_attack
[INFO](2026/06/18/ 01:22:48 AM) [Round: 0 client35] accuracy: 0.514844  loss: 1.554454 | LF_attack
[INFO](2026/06/18/ 01:22:50 AM) [Round: 0 client36] accuracy: 0.657324  loss: 1.248451 | LF_attack
[INFO](2026/06/18/ 01:22:51 AM) [Round: 0 client37] accuracy: 0.750781  loss: 0.797012 | LF_attack
[INFO](2026/06/18/ 01:22:52 AM) [Round: 0 client38] accuracy: 0.737109  loss: 0.820644 | LF_attack
[INFO](2026/06/18/ 01:22:53 AM) [Round: 0 client39] accuracy: 0.662402  loss: 0.985046 | LF_attack
[INFO](2026/06/18/ 01:22:54 AM) [Round: 0 client40] accuracy: 0.229590  loss: 2.032172 | LF_attack
[INFO](2026/06/18/ 01:22:55 AM) [Round: 0 client41] accuracy: 0.590332  loss: 1.655928 | LF_attack
[INFO](2026/06/18/ 01:22:56 AM) [Round: 0 client42] accuracy: 0.720117  loss: 0.805043 | LF_attack
[INFO](2026/06/18/ 01:22:57 AM) [Round: 0 client43] accuracy: 0.751855  loss: 0.780834 | LF_attack
[INFO](2026/06/18/ 01:22:58 AM) [Round: 0 client44] accuracy: 0.751660  loss: 0.701666 | LF_attack
[INFO](2026/06/18/ 01:23:00 AM) [Round: 0 client45] accuracy: 0.767578  loss: 0.723970 | LF_attack
[INFO](2026/06/18/ 01:23:01 AM) [Round: 0 client46] accuracy: 0.621094  loss: 1.209003 | LF_attack
[INFO](2026/06/18/ 01:23:02 AM) [Round: 0 client47] accuracy: 0.649805  loss: 1.009256 | LF_attack
[INFO](2026/06/18/ 01:23:03 AM) [Round: 0 client48] accuracy: 0.234375  loss: 2.361515 | LF_attack
[INFO](2026/06/18/ 01:23:04 AM) [Round: 0 client49] accuracy: 0.026074  loss: 4.321557 | LF_attack
[INFO](2026/06/18/ 01:23:05 AM) [Round: 0 client50] accuracy: 0.535840  loss: 1.445590 | LF_attack
[INFO](2026/06/18/ 01:23:06 AM) [Round: 0 client51] accuracy: 0.755762  loss: 0.814503 | LF_attack
[INFO](2026/06/18/ 01:23:08 AM) [Round: 0 client52] accuracy: 0.752930  loss: 0.810113 | LF_attack
[INFO](2026/06/18/ 01:23:09 AM) [Round: 0 client53] accuracy: 0.750195  loss: 0.781149 | LF_attack
[INFO](2026/06/18/ 01:23:10 AM) [Round: 0 client54] accuracy: 0.741797  loss: 0.751006 | LF_attack
[INFO](2026/06/18/ 01:23:11 AM) [Round: 0 client55] accuracy: 0.175586  loss: 3.188049 | LF_attack
[INFO](2026/06/18/ 01:23:12 AM) [Round: 0 client56] accuracy: 0.504395  loss: 1.382174 | LF_attack
[INFO](2026/06/18/ 01:23:13 AM) [Round: 0 client57] accuracy: 0.121582  loss: 2.471124 | LF_attack
[INFO](2026/06/18/ 01:23:14 AM) [Round: 0 client58] accuracy: 0.561328  loss: 1.189616 | LF_attack
[INFO](2026/06/18/ 01:23:15 AM) [Round: 0 client59] accuracy: 0.656152  loss: 1.019150 | LF_attack
[INFO](2026/06/18/ 01:23:17 AM) [Round: 0 client60] accuracy: 0.144043  loss: 3.441249 | LF_attack
[INFO](2026/06/18/ 01:23:18 AM) [Round: 0 client61] accuracy: 0.526660  loss: 1.485431 | LF_attack
[INFO](2026/06/18/ 01:23:19 AM) [Round: 0 client62] accuracy: 0.128906  loss: 2.262384 | LF_attack
[INFO](2026/06/18/ 01:23:20 AM) [Round: 0 client63] accuracy: 0.047363  loss: 4.664055 | LF_attack
[INFO](2026/06/18/ 01:23:21 AM) [Round: 0 client64] accuracy: 0.450684  loss: 1.619443 | LF_attack
[INFO](2026/06/18/ 01:23:22 AM) [Round: 0 client65] accuracy: 0.618262  loss: 1.023910 | LF_attack
[INFO](2026/06/18/ 01:23:23 AM) [Round: 0 client66] accuracy: 0.728125  loss: 0.775922 | LF_attack
[INFO](2026/06/18/ 01:23:25 AM) [Round: 0 client67] accuracy: 0.719824  loss: 0.909003 | LF_attack
[INFO](2026/06/18/ 01:23:26 AM) [Round: 0 client68] accuracy: 0.684863  loss: 1.086526 | LF_attack
[INFO](2026/06/18/ 01:23:27 AM) [Round: 0 client69] accuracy: 0.806836  loss: 0.646533 | LF_attack
[INFO](2026/06/18/ 01:23:28 AM) [Round: 0 client70] accuracy: 0.736133  loss: 0.746621 | LF_attack
[INFO](2026/06/18/ 01:23:29 AM) [Round: 0 client71] accuracy: 0.700879  loss: 1.097139 | LF_attack
